url,img,name,img_ratio
https://infai.org/,infai.png,Institute for Applied Informatics,65
https://www.ustp.at/de,USTP.svg,university of applied sciences st polten,65
https://www.ugent.be/en,University_Ghen.png,Ghent University,40
https://graphwise.ai//,graphwise.png,,65
